idSanremo,annoSanremo,periodoSanremo,sede,presentatore,partecipanti,vincitore,cantanteID,cantante,posizione,canzone,canzoneID,tipo,durata,popolarità,autori,urlAlbum,partecipazioni,vittorie,numero_autori,cantante_autore,Sesso
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,12,Katyna Ranieri,2º,Canzone da due soldi,62,Non Solista,2.7711,19.0,"Pinchi,C. Donida",https://i.scdn.co/image/ab67616d0000b2730900689fd800b02eaa2dc46b,2,,2,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,2,Achille Togliani,2º,Canzone da due soldi,62,Non Solista,2.7711,19.0,"Pinchi,C. Donida",https://i.scdn.co/image/ab67616d0000b2730900689fd800b02eaa2dc46b,7,,2,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,5,Gino Latilla,3º,...e la barca tornò sola,63,Non Solista,2.28221666666667,20.0,M. Ruccione,https://i.scdn.co/image/ab67616d0000b2739c1b381e0c777a799ef89cda,8,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,13,Franco Ricci,3º,...e la barca tornò sola,63,Non Solista,2.28221666666667,20.0,M. Ruccione,https://i.scdn.co/image/ab67616d0000b2739c1b381e0c777a799ef89cda,1,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,14,Natalino Otto,4º,Notturno (Per chi non ha nessuno),64,Non Solista,3.85043333333333,0.0,F. S. Mangieri,https://i.scdn.co/image/ab67616d0000b27360ffaeb8c89e89f0a26cc3e2,5,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,15,Vittoria Mongardi,4º,Notturno (Per chi non ha nessuno),64,Non Solista,3.85043333333333,0.0,F. S. Mangieri,https://i.scdn.co/image/ab67616d0000b27360ffaeb8c89e89f0a26cc3e2,1,,1,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,7,Flo Sandon's,5º,Non è mai troppo tardi,65,Non Solista,2.70246666666667,52.0,D. Olivieri,https://i.scdn.co/image/ab67616d0000b27312db6954bd91fff68c5e1bde,6,,1,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,6,Carla Boni,5º,Non è mai troppo tardi,65,Non Solista,2.70246666666667,52.0,D. Olivieri,https://i.scdn.co/image/ab67616d0000b27312db6954bd91fff68c5e1bde,5,,1,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,16,Quartetto Cetra,6º,Aveva un bavero,66,Non Solista,3.77976666666667,14.0,"M. Panzeri,V. Ripa",https://i.scdn.co/image/ab67616d0000b273e0667bbe7a439becf11ab1eb,1,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,15,Vittoria Mongardi,6º,Aveva un bavero,66,Non Solista,3.77976666666667,14.0,"M. Panzeri,V. Ripa",https://i.scdn.co/image/ab67616d0000b273e0667bbe7a439becf11ab1eb,1,,2,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,3,Duo Fasano,6º,Aveva un bavero,66,Non Solista,3.77976666666667,14.0,"M. Panzeri,V. Ripa",https://i.scdn.co/image/ab67616d0000b273e0667bbe7a439becf11ab1eb,5,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,5,Gino Latilla,7º,Sotto l'ombrello,67,Non Solista,4.182,2.0,N. Casiroli,https://i.scdn.co/image/ab67616d0000b27329c864350d6cda6f841af653,8,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,3,Duo Fasano,7º,Sotto l'ombrello,67,Non Solista,4.182,2.0,N. Casiroli,https://i.scdn.co/image/ab67616d0000b27329c864350d6cda6f841af653,5,,1,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,12,Katyna Ranieri,7º,Sotto l'ombrello,67,Non Solista,4.182,2.0,N. Casiroli,https://i.scdn.co/image/ab67616d0000b27329c864350d6cda6f841af653,2,,1,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,11,Giorgio Consolini,7º,Sotto l'ombrello,67,Non Solista,4.182,2.0,N. Casiroli,https://i.scdn.co/image/ab67616d0000b27329c864350d6cda6f841af653,6,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,2,Achille Togliani,8º,Mogliettina,68,Non Solista,5.46888333333333,25.0,S. Seracini,https://i.scdn.co/image/ab67616d0000b2739191514606627b367ad3c1b3,7,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,14,Natalino Otto,8º,Mogliettina,68,Non Solista,5.46888333333333,25.0,S. Seracini,https://i.scdn.co/image/ab67616d0000b2739191514606627b367ad3c1b3,5,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,2,Achille Togliani,9º,Con te,69,Non Solista,4.18305,50.0,A. De Curtis,https://i.scdn.co/image/ab67616d0000b27331c411687c7c027c95fc34f0,7,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,7,Flo Sandon's,9º,Con te,69,Non Solista,4.18305,50.0,A. De Curtis,https://i.scdn.co/image/ab67616d0000b27331c411687c7c027c95fc34f0,6,,1,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,14,Natalino Otto,9º,Con te,69,Non Solista,4.18305,50.0,A. De Curtis,https://i.scdn.co/image/ab67616d0000b27331c411687c7c027c95fc34f0,5,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,2,Achille Togliani,10º,Donnina sola,70,Non Solista,3.53621666666667,25.0,"S. Simoni,A. Valleroni,M. Casini",https://i.scdn.co/image/ab67616d0000b2734917be979938642608f53e6e,7,,3,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,14,Natalino Otto,10º,Donnina sola,70,Non Solista,3.53621666666667,25.0,"S. Simoni,A. Valleroni,M. Casini",https://i.scdn.co/image/ab67616d0000b2734917be979938642608f53e6e,5,,3,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,15,Vittoria Mongardi,NF,Angeli senza cielo,71,Non Solista,4.19778333333333,7.0,"Pinchi,E. Valladi",https://i.scdn.co/image/ab67616d0000b27388898658f203abcd809212a3,1,,2,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,7,Flo Sandon's,NF,Angeli senza cielo,71,Non Solista,4.19778333333333,7.0,"Pinchi,E. Valladi",https://i.scdn.co/image/ab67616d0000b27388898658f203abcd809212a3,6,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,6,Carla Boni,NF,Arriva il direttore,72,Non Solista,2.66621666666667,6.0,"M. Panzeri,G. Fucilli",https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,5,,2,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,5,Gino Latilla,NF,Arriva il direttore,72,Non Solista,2.66621666666667,6.0,"M. Panzeri,G. Fucilli",https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,8,,2,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,3,Duo Fasano,NF,Arriva il direttore,72,Non Solista,2.66621666666667,6.0,"M. Panzeri,G. Fucilli",https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,5,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,16,Quartetto Cetra,NF,Arriva il direttore,72,Non Solista,2.66621666666667,6.0,"M. Panzeri,G. Fucilli",https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,1,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,6,Carla Boni,NF,Berta filava,73,Non Solista,3.68621666666667,59.0,"Pinchi,G. Wilhelm,O. Fiammenghi",https://i.scdn.co/image/ab67616d0000b273b119a4e5efb690db7269af1b,5,,3,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,3,Duo Fasano,NF,Berta filava,73,Non Solista,3.68621666666667,59.0,"Pinchi,G. Wilhelm,O. Fiammenghi",https://i.scdn.co/image/ab67616d0000b273b119a4e5efb690db7269af1b,5,,3,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,11,Giorgio Consolini,NF,Berta filava,73,Non Solista,3.68621666666667,59.0,"Pinchi,G. Wilhelm,O. Fiammenghi",https://i.scdn.co/image/ab67616d0000b273b119a4e5efb690db7269af1b,6,,3,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,5,Gino Latilla,NF,Canzoni alla sbarra,74,Non Solista,3.12021666666667,5.0,G. D'Anzi,https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,8,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,3,Duo Fasano,NF,Canzoni alla sbarra,74,Non Solista,3.12021666666667,5.0,G. D'Anzi,https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,5,,1,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,16,Quartetto Cetra,NF,Canzoni alla sbarra,74,Non Solista,3.12021666666667,5.0,G. D'Anzi,https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,1,,1,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,6,Carla Boni,NF,Cirillino-Ci,75,Non Solista,3.77053333333333,5.0,"N. Rastelli,V. Mascheroni",https://i.scdn.co/image/ab67616d0000b2738305686b1eff217b6d56b04e,5,,2,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,3,Duo Fasano,NF,Cirillino-Ci,75,Non Solista,3.77053333333333,5.0,"N. Rastelli,V. Mascheroni",https://i.scdn.co/image/ab67616d0000b2738305686b1eff217b6d56b04e,5,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,16,Quartetto Cetra,NF,Cirillino-Ci,75,Non Solista,3.77053333333333,5.0,"N. Rastelli,V. Mascheroni",https://i.scdn.co/image/ab67616d0000b2738305686b1eff217b6d56b04e,1,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,2,Achille Togliani,NF,Gioia di vivere,76,Non Solista,3.30718333333333,4.0,C. A. Bixio,https://i.scdn.co/image/ab67616d0000b27382c1c8a0d53db04899004881,7,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,17,Gianni Ravera,NF,Gioia di vivere,76,Non Solista,3.30718333333333,4.0,C. A. Bixio,https://i.scdn.co/image/ab67616d0000b27382c1c8a0d53db04899004881,3,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,3,Duo Fasano,NF,Piripicchio e Piripicchia,77,Non Solista,2.94088333333333,4.0,"A. Sopranzi,T. Fusco",https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,5,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,5,Gino Latilla,NF,Piripicchio e Piripicchia,77,Non Solista,2.94088333333333,4.0,"A. Sopranzi,T. Fusco",https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,8,,2,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,16,Quartetto Cetra,NF,Piripicchio e Piripicchia,77,Non Solista,2.94088333333333,4.0,"A. Sopranzi,T. Fusco",https://i.scdn.co/image/ab67616d0000b2731d267fad69d815b70a657873,1,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,12,Katyna Ranieri,NF,Rose (Oggi i tempi son cambiati),78,Non Solista,3.28666666666667,0.0,"Biri,G. Viezzoli",https://i.scdn.co/image/ab67616d0000b2735d3693add74a5c50969ef22d,2,,2,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,15,Vittoria Mongardi,NF,Rose (Oggi i tempi son cambiati),78,Non Solista,3.28666666666667,0.0,"Biri,G. Viezzoli",https://i.scdn.co/image/ab67616d0000b2735d3693add74a5c50969ef22d,1,,2,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,6,Carla Boni,NF,Un diario,79,Non Solista,3.61576666666667,1.0,"A. Locatelli,F. Bergamini",https://i.scdn.co/image/ab67616d0000b273f744c3f9d10f239c6669330b,5,,2,0,Donna
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,16,Quartetto Cetra,NF,Un diario,79,Non Solista,3.61576666666667,1.0,"A. Locatelli,F. Bergamini",https://i.scdn.co/image/ab67616d0000b273f744c3f9d10f239c6669330b,1,,2,0,Gruppo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,5,Gino Latilla,NF,Una bambina sei tu,80,Non Solista,3.31448333333333,0.0,G. Fabor,https://i.scdn.co/image/ab67616d0000b273578fcfaeeabdb6c258fe4f95,8,,1,0,Uomo
4,1954,28-30 gennaio,Casinò di Sanremo,Nunzio Filogamo,12,Gino Latilla,14,Natalino Otto,NF,Una bambina sei tu,80,Non Solista,3.31448333333333,0.0,G. Fabor,https://i.scdn.co/image/ab67616d0000b273578fcfaeeabdb6c258fe4f95,5,,1,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,18,Claudio Villa,1º,Buongiorno tristezza,81,Non Solista,,,"G. Fiorelli,M. Ruccione",,13,4.0,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,19,Tullio Pane,1º,Buongiorno tristezza,81,Non Solista,,,"G. Fiorelli,M. Ruccione",,1,1.0,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,18,Claudio Villa,2º,Il torrente,82,Non Solista,3.29673333333333,0.0,"C. A. Liman,L. Carmi",https://i.scdn.co/image/ab67616d0000b273fca14f6b704939a1a61097d6,13,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,19,Tullio Pane,2º,Il torrente,82,Non Solista,3.29673333333333,0.0,"C. A. Liman,L. Carmi",https://i.scdn.co/image/ab67616d0000b273fca14f6b704939a1a61097d6,1,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,14,Natalino Otto,3º,Canto nella valle,83,Non Solista,4.15221666666667,20.0,"M. Panzeri,U. Fusco",https://i.scdn.co/image/ab67616d0000b273b1e84889134953b5a9679e25,5,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,20,Trio Aurora,3º,Canto nella valle,83,Non Solista,4.15221666666667,20.0,"M. Panzeri,U. Fusco",https://i.scdn.co/image/ab67616d0000b273b1e84889134953b5a9679e25,1,,2,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,21,Bruno Pallesi,3º,Canto nella valle,83,Non Solista,4.15221666666667,20.0,"M. Panzeri,U. Fusco",https://i.scdn.co/image/ab67616d0000b273b1e84889134953b5a9679e25,1,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,22,Nuccia Bongiovanni,3º,Canto nella valle,83,Non Solista,4.15221666666667,20.0,"M. Panzeri,U. Fusco",https://i.scdn.co/image/ab67616d0000b273b1e84889134953b5a9679e25,1,,2,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,23,Radio Boys,3º,Canto nella valle,83,Non Solista,4.15221666666667,20.0,"M. Panzeri,U. Fusco",https://i.scdn.co/image/ab67616d0000b273b1e84889134953b5a9679e25,1,,2,0,Gruppo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,18,Claudio Villa,4º,Incantatella,84,Non Solista,4.25976666666667,3.0,E. Bonagura,https://i.scdn.co/image/ab67616d0000b2737fe87cce419029e933c24cce,13,,1,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,24,Narciso Parigi,4º,Incantatella,84,Non Solista,4.25976666666667,3.0,E. Bonagura,https://i.scdn.co/image/ab67616d0000b2737fe87cce419029e933c24cce,2,,1,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,25,Antonio Basurto,5º,Un cuore,85,Non Solista,3.53866666666667,44.0,"P. Mendes,E. Falcocchio",https://i.scdn.co/image/ab67616d0000b273a0ddccd687d7e370317e3baf,1,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,17,Gianni Ravera,5º,Un cuore,85,Non Solista,3.53866666666667,44.0,"P. Mendes,E. Falcocchio",https://i.scdn.co/image/ab67616d0000b273a0ddccd687d7e370317e3baf,3,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,26,Jula de Palma,6º,L'ombra,86,Non Solista,3.83605,13.0,W. Colì,https://i.scdn.co/image/ab67616d0000b273f0505a07c48e8b83f79100f1,5,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,27,Marisa Colomber,6º,L'ombra,86,Non Solista,3.83605,13.0,W. Colì,https://i.scdn.co/image/ab67616d0000b273f0505a07c48e8b83f79100f1,1,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,24,Narciso Parigi,7º,Ci ciu cì (Cantava un usignol),87,Non Solista,3.46251666666667,0.0,"E. Minoretti,S. Seracini",https://i.scdn.co/image/ab67616d0000b2737968931fc1c838b03ae0cb20,2,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,23,Radio Boys,7º,Ci ciu cì (Cantava un usignol),87,Non Solista,3.46251666666667,0.0,"E. Minoretti,S. Seracini",https://i.scdn.co/image/ab67616d0000b2737968931fc1c838b03ae0cb20,1,,2,0,Gruppo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,14,Natalino Otto,7º,Ci ciu cì (Cantava un usignol),87,Non Solista,3.46251666666667,0.0,"E. Minoretti,S. Seracini",https://i.scdn.co/image/ab67616d0000b2737968931fc1c838b03ae0cb20,5,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,20,Trio Aurora,7º,Ci ciu cì (Cantava un usignol),87,Non Solista,3.46251666666667,0.0,"E. Minoretti,S. Seracini",https://i.scdn.co/image/ab67616d0000b2737968931fc1c838b03ae0cb20,1,,2,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,14,Natalino Otto,8º,Una fotografia nella cornice,88,Non Solista,3.0532,4.0,"L. Mannucci,A. V. Savona,E. Fecchi",https://i.scdn.co/image/ab67616d0000b273086082c33ed4b9d7abc3d768,5,,3,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,25,Antonio Basurto,8º,Una fotografia nella cornice,88,Non Solista,3.0532,4.0,"L. Mannucci,A. V. Savona,E. Fecchi",https://i.scdn.co/image/ab67616d0000b273086082c33ed4b9d7abc3d768,1,,3,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,26,Jula de Palma,NF,Cantilena del trainante,89,Non Solista,5.36555,0.0,"Faccenna,De Angelis",https://i.scdn.co/image/ab67616d0000b2730f934cf65549306c3b7d0cb6,5,,2,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,25,Antonio Basurto,NF,Cantilena del trainante,89,Non Solista,5.36555,0.0,"Faccenna,De Angelis",https://i.scdn.co/image/ab67616d0000b2730f934cf65549306c3b7d0cb6,1,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,21,Bruno Pallesi,NF,Che fai tu luna in ciel,90,Non Solista,2.45,0.0,"N. Rastelli,Brinniti",https://i.scdn.co/image/ab67616d0000b273d473fe2add4256c623f371be,1,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,26,Jula de Palma,NF,Che fai tu luna in ciel,90,Non Solista,2.45,0.0,"N. Rastelli,Brinniti",https://i.scdn.co/image/ab67616d0000b273d473fe2add4256c623f371be,5,,2,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,28,Clara Jaione,NF,Era un omino,91,Non Solista,3.86843333333333,2.0,A. Paolillo,https://i.scdn.co/image/ab67616d0000b2739191514606627b367ad3c1b3,1,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,23,Radio Boys,NF,Era un omino,91,Non Solista,3.86843333333333,2.0,A. Paolillo,https://i.scdn.co/image/ab67616d0000b2739191514606627b367ad3c1b3,1,,1,0,Gruppo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,29,Nella Colombo,NF,Era un omino,91,Non Solista,3.86843333333333,2.0,A. Paolillo,https://i.scdn.co/image/ab67616d0000b2739191514606627b367ad3c1b3,1,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,30,Bruno Rosettani,NF,Era un omino,91,Non Solista,3.86843333333333,2.0,A. Paolillo,https://i.scdn.co/image/ab67616d0000b2739191514606627b367ad3c1b3,1,,1,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,20,Trio Aurora,NF,Era un omino,91,Non Solista,3.86843333333333,2.0,A. Paolillo,https://i.scdn.co/image/ab67616d0000b2739191514606627b367ad3c1b3,1,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,14,Natalino Otto,NF,I tre timidi,92,Non Solista,3.61733333333333,0.0,E. Valladi,https://i.scdn.co/image/ab67616d0000b273c2155f08f2ff619da50650ea,5,,1,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,22,Nuccia Bongiovanni,NF,I tre timidi,92,Non Solista,3.61733333333333,0.0,E. Valladi,https://i.scdn.co/image/ab67616d0000b273c2155f08f2ff619da50650ea,1,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,23,Radio Boys,NF,I tre timidi,92,Non Solista,3.61733333333333,0.0,E. Valladi,https://i.scdn.co/image/ab67616d0000b273c2155f08f2ff619da50650ea,1,,1,0,Gruppo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,21,Bruno Pallesi,NF,Il primo viaggio,93,Non Solista,2.72325,19.0,Sargon,https://i.scdn.co/image/ab67616d0000b273287e559f99792a538f152ea6,1,,1,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,22,Nuccia Bongiovanni,NF,Il primo viaggio,93,Non Solista,2.72325,19.0,Sargon,https://i.scdn.co/image/ab67616d0000b273287e559f99792a538f152ea6,1,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,30,Bruno Rosettani,NF,Il primo viaggio,93,Non Solista,2.72325,19.0,Sargon,https://i.scdn.co/image/ab67616d0000b273287e559f99792a538f152ea6,1,,1,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,29,Nella Colombo,NF,Il primo viaggio,93,Non Solista,2.72325,19.0,Sargon,https://i.scdn.co/image/ab67616d0000b273287e559f99792a538f152ea6,1,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,20,Trio Aurora,NF,Il primo viaggio,93,Non Solista,2.72325,19.0,Sargon,https://i.scdn.co/image/ab67616d0000b273287e559f99792a538f152ea6,1,,1,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,17,Gianni Ravera,NF,Non penserò che a te,94,Non Solista,4.16406666666667,0.0,"Taddei,Poggiali,Minasi",https://i.scdn.co/image/ab67616d0000b273e8165e6150fddb0c88a7b549,3,,3,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,19,Tullio Pane,NF,Non penserò che a te,94,Non Solista,4.16406666666667,0.0,"Taddei,Poggiali,Minasi",https://i.scdn.co/image/ab67616d0000b273e8165e6150fddb0c88a7b549,1,,3,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,21,Bruno Pallesi,NF,Sentiero,95,Non Solista,3.2024,8.0,"B. Cherubini,C. Concina",https://i.scdn.co/image/ab67616d0000b273e0af23f43a29cfd1c91ee0ef,1,,2,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,26,Jula de Palma,NF,Sentiero,95,Non Solista,3.2024,8.0,"B. Cherubini,C. Concina",https://i.scdn.co/image/ab67616d0000b273e0af23f43a29cfd1c91ee0ef,5,,2,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,30,Bruno Rosettani,NF,Zucchero e pepe,96,Non Solista,3.17343333333333,21.0,"Biri,L. Capece Minutolo,V. Mascheroni",https://i.scdn.co/image/ab67616d0000b273287e559f99792a538f152ea6,1,,3,0,Uomo
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,20,Trio Aurora,NF,Zucchero e pepe,96,Non Solista,3.17343333333333,21.0,"Biri,L. Capece Minutolo,V. Mascheroni",https://i.scdn.co/image/ab67616d0000b273287e559f99792a538f152ea6,1,,3,0,Donna
5,1955,27-29 gennaio,Casinò di Sanremo,Armando Pizzo,15,Claudio Villa,28,Clara Jaione,NF,Zucchero e pepe,96,Non Solista,3.17343333333333,21.0,"Biri,L. Capece Minutolo,V. Mascheroni",https://i.scdn.co/image/ab67616d0000b273287e559f99792a538f152ea6,1,,3,0,Donna
